Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,Hiphop and Rap,Reggae and Ska,Swing and Jazz,Rock n roll,Alternative,Latino,Techno and Trance,Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Drama,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,Countryside and outdoors,Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,ID
5.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,1,1.0,1.0,3.0,2.0,never smoked,social drinker,3.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,4.0,1,2.0,5.0,5.0,1.0,3.0,2.0,5.0,4.0,3,1.0,3,i am often running late,only to avoid hurting someone,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,2.0,5.0,3.0,4.0,2.0,few hours a day,3.0,3.0,5.0,5.0,3.0,2,5.0,19.0,175.0,58.0,0.0,female,right handed,college/bachelor degree,yes,city,block of flats,326
5.0,3.0,3.0,2.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,5,3.0,1.0,2.0,3.0,tried smoking,social drinker,3.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,5.0,4,2.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,3,1.0,3,i am often early,sometimes,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,few hours a day,5.0,4.0,4.0,2.0,3.0,3,3.0,20.0,167.0,55.0,1.0,female,right handed,secondary school,no,city,block of flats,327
5.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,3,1.0,3.0,3.0,3.0,tried smoking,social drinker,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,5,1.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5,3.0,4,i am often running late,sometimes,2.0,4.0,2.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,few hours a day,5.0,3.0,5.0,5.0,5.0,4,5.0,18.0,193.0,84.0,0.0,male,right handed,college/bachelor degree,yes,city,block of flats,328
5.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,3.0,1.0,5.0,4.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3,3.0,4.0,4.0,3.0,never smoked,drink a lot,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,5.0,3.0,3.0,1,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,3,2.0,3,i am always on time,everytime it suits me,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,few hours a day,2.0,5.0,4.0,4.0,5.0,3,4.0,17.0,160.0,60.0,1.0,female,right handed,primary school,no,city,block of flats,329
5.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,4.0,3.0,5.0,3,2.0,4.0,4.0,5.0,tried smoking,social drinker,2.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2,3.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3,1.0,3,i am always on time,only to avoid hurting someone,3.0,2.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,few hours a day,3.0,2.0,1.0,2.0,3.0,1,3.0,22.0,171.0,52.0,0.0,female,right handed,secondary school,yes,city,block of flats,330
5.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,5.0,1.0,5.0,5.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,3,1.0,1.0,1.0,2.0,former smoker,social drinker,5.0,3.0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,4,2.0,3.0,1.0,3.0,4.0,4.0,5.0,5.0,3,3.0,4,i am always on time,sometimes,3.0,5.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,few hours a day,3.0,3.0,3.0,4.0,3.0,4,5.0,17.0,182.0,92.0,1.0,male,right handed,secondary school,yes,village,house/bungalow,331
4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,4,2.0,5.0,5.0,1.0,tried smoking,social drinker,3.0,3.0,3.0,5.0,2.0,2.0,5.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,2.0,3,3.0,4.0,5.0,5.0,2.0,5.0,3.0,5.0,2,1.0,2,i am often early,sometimes,3.0,1.0,5.0,3.0,2.0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,few hours a day,5.0,1.0,3.0,1.0,2.0,1,2.0,22.0,165.0,60.0,2.0,female,right handed,secondary school,no,village,house/bungalow,332
5.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,4.0,3.0,3,3.0,1.0,3.0,2.0,never smoked,never,3.0,3.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,5.0,5.0,1.0,5.0,4,4.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,4,3.0,5,i am often running late,sometimes,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,few hours a day,3.0,4.0,3.0,1.0,4.0,2,3.0,16.0,174.0,65.0,1.0,female,right handed,secondary school,yes,city,block of flats,333
5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1,1.0,4.0,4.0,3.0,never smoked,never,2.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,5.0,2,3.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,4,4.0,4,i am often early,sometimes,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,few hours a day,4.0,3.0,2.0,1.0,2.0,3,4.0,24.0,169.0,50.0,1.0,female,right handed,masters degree,no,city,block of flats,334
5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2,1.0,1.0,2.0,2.0,tried smoking,social drinker,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4,3.0,3,i am always on time,only to avoid hurting someone,4.0,2.0,5.0,2.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,few hours a day,3.0,3.0,2.0,5.0,2.0,4,2.0,17.0,185.0,73.0,1.0,male,right handed,primary school,no,city,block of flats,335
5.0,4.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,1.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,5.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,5.0,5,4.0,1.0,5.0,3.0,never smoked,never,3.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,3,1.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,3,1.0,3,i am always on time,sometimes,2.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,few hours a day,5.0,2.0,3.0,1.0,1.0,2,1.0,17.0,170.0,60.0,1.0,male,left handed,secondary school,no,city,block of flats,336
5.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,3.0,1,1.0,1.0,1.0,2.0,tried smoking,drink a lot,4.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4,2.0,5,i am often running late,everytime it suits me,1.0,1.0,5.0,5.0,3.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,few hours a day,1.0,1.0,3.0,4.0,3.0,4,2.0,17.0,182.0,76.0,2.0,male,right handed,secondary school,no,city,house/bungalow,337
5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,5.0,4.0,2.0,5,3.0,5.0,4.0,5.0,never smoked,social drinker,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,2,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,3,2.0,3,i am often running late,everytime it suits me,1.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,2.0,few hours a day,1.0,5.0,4.0,4.0,5.0,3,3.0,15.0,165.0,48.0,3.0,female,left handed,secondary school,no,city,house/bungalow,338
5.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,5,2.0,4.0,5.0,1.0,tried smoking,social drinker,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4,2.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,3,2.0,4,i am always on time,everytime it suits me,1.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,few hours a day,2.0,4.0,4.0,2.0,2.0,1,4.0,18.0,160.0,50.0,2.0,female,right handed,primary school,no,city,block of flats,339
5.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,4,1.0,3.0,5.0,1.0,tried smoking,social drinker,1.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,5.0,1,3.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,3,3.0,4,i am always on time,sometimes,2.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,few hours a day,4.0,4.0,4.0,3.0,5.0,1,2.0,18.0,158.0,53.0,2.0,female,right handed,primary school,no,village,house/bungalow,340
5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,5.0,5,5.0,5.0,5.0,2.0,former smoker,social drinker,2.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,4,1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3,1.0,3,i am often early,everytime it suits me,1.0,5.0,1.0,5.0,3.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,2.0,most of the day,1.0,5.0,5.0,5.0,5.0,5,5.0,16.0,186.0,63.0,1.0,male,right handed,primary school,no,village,house/bungalow,341
5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,5.0,2,2.0,4.0,1.0,3.0,tried smoking,social drinker,3.0,2.0,2.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,2,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,3,1.0,4,i am always on time,only to avoid hurting someone,2.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,most of the day,3.0,2.0,2.0,4.0,4.0,2,4.0,20.0,173.0,68.0,1.0,female,right handed,secondary school,yes,city,block of flats,342
5.0,4.0,3.0,5.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,1.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,2.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,3,1.0,3.0,2.0,4.0,tried smoking,social drinker,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,5.0,2,3.0,5.0,5.0,3.0,2.0,4.0,2.0,1.0,3,2.0,5,i am always on time,sometimes,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,less than an hour a day,3.0,3.0,3.0,2.0,3.0,2,5.0,29.0,168.0,56.0,2.0,female,right handed,masters degree,no,city,block of flats,343
5.0,3.0,2.0,4.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,5.0,3.0,5,5.0,1.0,5.0,3.0,tried smoking,social drinker,3.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,1,3.0,1.0,4.0,2.0,2.0,3.0,2.0,5.0,3,1.0,2,i am often early,sometimes,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,few hours a day,5.0,2.0,1.0,1.0,3.0,1,2.0,24.0,172.0,68.0,3.0,female,right handed,college/bachelor degree,no,village,house/bungalow,344
4.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,5,4.0,2.0,4.0,3.0,tried smoking,social drinker,3.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,4.0,1,2.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,3,2.0,4,i am often early,sometimes,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,less than an hour a day,4.0,3.0,2.0,3.0,2.0,2,3.0,18.0,164.0,60.0,0.0,female,right handed,secondary school,yes,city,block of flats,345
5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,3,3.0,1.0,4.0,1.0,current smoker,drink a lot,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0,2.0,5.0,2.0,1.0,2.0,5.0,1.0,4.0,1,2.0,4.0,2.0,2.0,5.0,1.0,4.0,4.0,4,2.0,3,i am always on time,everytime it suits me,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,1.0,few hours a day,1.0,2.0,4.0,5.0,3.0,1,3.0,17.0,185.0,70.0,1.0,male,right handed,primary school,yes,city,block of flats,346
