"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"703";"Reconvilier";"Anteil 3-4 Zimmer-Wohnungen, in %";58.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"704";"Roches (BE)";"Anteil 3-4 Zimmer-Wohnungen, in %";54.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"706";"Saicourt";"Anteil 3-4 Zimmer-Wohnungen, in %";44.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"707";"Saules (BE)";"Anteil 3-4 Zimmer-Wohnungen, in %";38.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"708";"Schelten";"Anteil 3-4 Zimmer-Wohnungen, in %";42.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"709";"Seehof";"Anteil 3-4 Zimmer-Wohnungen, in %";61.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"711";"Sorvilier";"Anteil 3-4 Zimmer-Wohnungen, in %";61.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"713";"Tavannes";"Anteil 3-4 Zimmer-Wohnungen, in %";61;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"715";"Rebévelier";"Anteil 3-4 Zimmer-Wohnungen, in %";35.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"716";"Petit-Val";"Anteil 3-4 Zimmer-Wohnungen, in %";44.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"717";"Valbirse";"Anteil 3-4 Zimmer-Wohnungen, in %";54.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"723";"La Neuveville";"Anteil 3-4 Zimmer-Wohnungen, in %";52.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"724";"Nods";"Anteil 3-4 Zimmer-Wohnungen, in %";48.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"726";"Plateau de Diesse";"Anteil 3-4 Zimmer-Wohnungen, in %";53.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"731";"Aegerten";"Anteil 3-4 Zimmer-Wohnungen, in %";58.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"732";"Bellmund";"Anteil 3-4 Zimmer-Wohnungen, in %";40.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"733";"Brügg";"Anteil 3-4 Zimmer-Wohnungen, in %";64.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"734";"Bühl";"Anteil 3-4 Zimmer-Wohnungen, in %";53.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"735";"Epsach";"Anteil 3-4 Zimmer-Wohnungen, in %";54.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"736";"Hagneck";"Anteil 3-4 Zimmer-Wohnungen, in %";49.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"737";"Hermrigen";"Anteil 3-4 Zimmer-Wohnungen, in %";45.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"738";"Jens";"Anteil 3-4 Zimmer-Wohnungen, in %";37.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"739";"Ipsach";"Anteil 3-4 Zimmer-Wohnungen, in %";61.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"740";"Ligerz";"Anteil 3-4 Zimmer-Wohnungen, in %";49.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"741";"Merzligen";"Anteil 3-4 Zimmer-Wohnungen, in %";40.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"742";"Mörigen";"Anteil 3-4 Zimmer-Wohnungen, in %";44.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"743";"Nidau";"Anteil 3-4 Zimmer-Wohnungen, in %";68.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"744";"Orpund";"Anteil 3-4 Zimmer-Wohnungen, in %";63.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"745";"Port";"Anteil 3-4 Zimmer-Wohnungen, in %";55.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"746";"Safnern";"Anteil 3-4 Zimmer-Wohnungen, in %";49.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"747";"Scheuren";"Anteil 3-4 Zimmer-Wohnungen, in %";51.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"748";"Schwadernau";"Anteil 3-4 Zimmer-Wohnungen, in %";56.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"749";"Studen (BE)";"Anteil 3-4 Zimmer-Wohnungen, in %";63.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"750";"Sutz-Lattrigen";"Anteil 3-4 Zimmer-Wohnungen, in %";58.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"751";"Täuffelen";"Anteil 3-4 Zimmer-Wohnungen, in %";59.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"754";"Walperswil";"Anteil 3-4 Zimmer-Wohnungen, in %";49.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"755";"Worben";"Anteil 3-4 Zimmer-Wohnungen, in %";62.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"756";"Twann-Tüscherz";"Anteil 3-4 Zimmer-Wohnungen, in %";50;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"761";"Därstetten";"Anteil 3-4 Zimmer-Wohnungen, in %";51.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"762";"Diemtigen";"Anteil 3-4 Zimmer-Wohnungen, in %";42.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"763";"Erlenbach im Simmental";"Anteil 3-4 Zimmer-Wohnungen, in %";49;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"766";"Oberwil im Simmental";"Anteil 3-4 Zimmer-Wohnungen, in %";53.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"767";"Reutigen";"Anteil 3-4 Zimmer-Wohnungen, in %";55;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"768";"Spiez";"Anteil 3-4 Zimmer-Wohnungen, in %";59.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"769";"Wimmis";"Anteil 3-4 Zimmer-Wohnungen, in %";56.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"770";"Stocken-Höfen";"Anteil 3-4 Zimmer-Wohnungen, in %";51.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"782";"Guttannen";"Anteil 3-4 Zimmer-Wohnungen, in %";52.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"783";"Hasliberg";"Anteil 3-4 Zimmer-Wohnungen, in %";51.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"784";"Innertkirchen";"Anteil 3-4 Zimmer-Wohnungen, in %";51.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"785";"Meiringen";"Anteil 3-4 Zimmer-Wohnungen, in %";48.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"786";"Schattenhalb";"Anteil 3-4 Zimmer-Wohnungen, in %";48.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"791";"Boltigen";"Anteil 3-4 Zimmer-Wohnungen, in %";54.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"792";"Lenk";"Anteil 3-4 Zimmer-Wohnungen, in %";49.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"793";"St. Stephan";"Anteil 3-4 Zimmer-Wohnungen, in %";49.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"794";"Zweisimmen";"Anteil 3-4 Zimmer-Wohnungen, in %";52.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"841";"Gsteig";"Anteil 3-4 Zimmer-Wohnungen, in %";53.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"842";"Lauenen";"Anteil 3-4 Zimmer-Wohnungen, in %";52;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"843";"Saanen";"Anteil 3-4 Zimmer-Wohnungen, in %";47.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"852";"Guggisberg";"Anteil 3-4 Zimmer-Wohnungen, in %";59.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"853";"Rüschegg";"Anteil 3-4 Zimmer-Wohnungen, in %";53.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"855";"Schwarzenburg";"Anteil 3-4 Zimmer-Wohnungen, in %";55;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"861";"Belp";"Anteil 3-4 Zimmer-Wohnungen, in %";63.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"863";"Burgistein";"Anteil 3-4 Zimmer-Wohnungen, in %";55.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"866";"Gerzensee";"Anteil 3-4 Zimmer-Wohnungen, in %";50.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"867";"Gurzelen";"Anteil 3-4 Zimmer-Wohnungen, in %";47.5;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"868";"Jaberg";"Anteil 3-4 Zimmer-Wohnungen, in %";42.2;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"869";"Kaufdorf";"Anteil 3-4 Zimmer-Wohnungen, in %";46.3;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"870";"Kehrsatz";"Anteil 3-4 Zimmer-Wohnungen, in %";53.8;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"872";"Kirchdorf (BE)";"Anteil 3-4 Zimmer-Wohnungen, in %";49.9;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"877";"Niedermuhlern";"Anteil 3-4 Zimmer-Wohnungen, in %";58.4;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"879";"Riggisberg";"Anteil 3-4 Zimmer-Wohnungen, in %";51.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"880";"Rüeggisberg";"Anteil 3-4 Zimmer-Wohnungen, in %";57.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"883";"Seftigen";"Anteil 3-4 Zimmer-Wohnungen, in %";60;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"884";"Toffen";"Anteil 3-4 Zimmer-Wohnungen, in %";55.6;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"885";"Uttigen";"Anteil 3-4 Zimmer-Wohnungen, in %";52.1;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
"886";"Wattenwil";"Anteil 3-4 Zimmer-Wohnungen, in %";54.7;"%";"A";"Normaler Wert";"";"2023-01-01/2023-12-31";"BFS – Gebäude- und Wohnungsstatistik (GWS)";"2024-09-16";"polg";"Politische Gemeinden";"2023-01-01";"28001";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/28001_de.html"
